%
% Comments go after a '%' sign.
%
%
% Relation: 18F0269
%
%
% Attributes: 8     Instances: 8820
%
%

@relation 18F0269

@attribute 'command' numeric
@attribute 'extradata' numeric
@attribute 'requirement' numeric
@attribute 'frame_window_start' numeric
@attribute 'frame_window_end' numeric
@attribute 'starting_frame' numeric
@attribute 'move' numeric
@attribute 'option' {'auto','manual'}

@data
4611686022722355200,0,0,1,32767,1,552,'manual'
4611686027017322496,0,0,1,32767,1,554,'manual'
4611686052787126272,0,0,1,32767,1,553,'manual'
32768,0,0,0,0,0,553,'manual'
4611686022722355200,0,0,1,32767,1,553,'manual'
4611686027017322496,0,0,1,32767,1,555,'manual'
4611686052787126272,0,0,1,32767,1,554,'manual'
32768,0,0,0,0,0,554,'manual'
4611686022722355200,0,0,1,32767,1,554,'manual'
4611686027017322496,0,0,1,32767,1,556,'manual'
4611686052787126272,0,0,1,32767,1,555,'manual'
32768,0,0,0,0,0,555,'manual'
4611686022722355200,0,0,1,32767,1,555,'manual'
4611686027017322496,0,0,1,32767,1,557,'manual'
4611686052787126272,0,0,1,32767,1,556,'manual'
32768,0,0,0,0,0,556,'manual'
4611686022722355200,0,0,1,32767,1,556,'manual'
4611686027017322496,0,0,1,32767,1,558,'manual'
4611686052787126272,0,0,1,32767,1,557,'manual'
32768,0,0,0,0,0,557,'manual'
4611686022722355200,0,0,1,32767,1,557,'manual'
4611686027017322496,0,0,1,32767,1,559,'manual'
4611686052787126272,0,0,1,32767,1,558,'manual'
32768,0,0,0,0,0,558,'manual'
4611686022722355200,0,0,1,32767,1,558,'manual'
4611686027017322496,0,0,1,32767,1,560,'manual'
4611686052787126272,0,0,1,32767,1,559,'manual'
32768,0,0,0,0,0,559,'manual'
4611686022722355200,0,0,1,32767,1,559,'manual'
4611686027017322496,0,0,1,32767,1,561,'manual'
4611686052787126272,0,0,1,32767,1,560,'manual'
32768,0,0,0,0,0,560,'manual'
4611686022722355200,0,0,1,32767,1,560,'manual'
4611686027017322496,0,0,1,32767,1,562,'manual'
4611686052787126272,0,0,1,32767,1,561,'manual'
32768,0,0,0,0,0,561,'manual'
4611686022722355200,0,0,1,32767,1,561,'manual'
4611686027017322496,0,0,1,32767,1,563,'manual'
4611686052787126272,0,0,1,32767,1,562,'manual'
32768,0,0,0,0,0,562,'manual'
4611686022722355200,0,0,1,32767,1,562,'manual'
4611686027017322496,0,0,1,32767,1,564,'manual'
4611686052787126272,0,0,1,32767,1,563,'manual'
32768,0,0,0,0,0,563,'manual'
4611686022722355200,0,0,1,32767,1,563,'manual'
4611686027017322496,0,0,1,32767,1,565,'manual'
4611686052787126272,0,0,1,32767,1,564,'manual'
32768,0,0,0,0,0,564,'manual'
4611686022722355200,0,0,1,32767,1,564,'manual'
4611686027017322496,0,0,1,32767,1,501,'manual'
4611686052787126272,0,0,1,32767,1,565,'manual'
32768,0,0,0,0,0,565,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,16,32767,16,32769,'manual'
0,0,584,1,32767,1,668,'auto'
0,0,584,1,32767,1,669,'auto'
0,0,584,1,32767,1,670,'auto'
0,0,584,1,32767,1,671,'auto'
32768,0,0,0,0,0,568,'manual'
32768,0,0,0,0,0,569,'manual'
32768,0,0,0,0,0,570,'manual'
32768,0,0,0,0,0,571,'manual'
32768,0,0,0,0,0,572,'manual'
32768,0,0,0,0,0,573,'manual'
32768,0,0,0,0,0,574,'manual'
32768,0,0,0,0,0,575,'manual'
32768,0,0,0,0,0,576,'manual'
32768,0,0,0,0,0,577,'manual'
32768,0,0,0,0,0,578,'manual'
32768,0,0,0,0,0,579,'manual'
32768,0,0,0,0,0,580,'manual'
32768,0,0,0,0,0,581,'manual'
32768,0,0,0,0,0,582,'manual'
32768,0,0,0,0,0,583,'manual'
32768,0,0,0,0,0,584,'manual'
32768,0,0,0,0,0,585,'manual'
32768,0,0,0,0,0,586,'manual'
32768,0,0,0,0,0,587,'manual'
32768,0,0,0,0,0,588,'manual'
32768,0,0,0,0,0,589,'manual'
32768,0,0,0,0,0,590,'manual'
32768,0,0,0,0,0,591,'manual'
32768,0,0,0,0,0,592,'manual'
32768,0,0,0,0,0,593,'manual'
32768,0,0,0,0,0,594,'manual'
32768,0,0,0,0,0,595,'manual'
32768,0,0,0,0,0,596,'manual'
32768,0,0,0,0,0,597,'manual'
32768,0,0,0,0,0,598,'manual'
32768,0,0,0,0,0,599,'manual'
32768,0,0,0,0,0,600,'manual'
32768,0,0,0,0,0,601,'manual'
32768,0,0,0,0,0,602,'manual'
32768,0,0,0,0,0,603,'manual'
32768,0,0,0,0,0,604,'manual'
32768,0,0,0,0,0,605,'manual'
32768,0,0,0,0,0,606,'manual'
32768,0,0,0,0,0,607,'manual'
32768,0,0,0,0,0,608,'manual'
32768,0,0,0,0,0,609,'manual'
32768,0,0,0,0,0,610,'manual'
32768,0,0,0,0,0,611,'manual'
32768,0,0,0,0,0,612,'manual'
32768,0,0,0,0,0,613,'manual'
32768,0,0,0,0,0,614,'manual'
32768,0,0,0,0,0,615,'manual'
32768,0,0,0,0,0,616,'manual'
32768,0,0,0,0,0,617,'manual'
32768,0,0,0,0,0,618,'manual'
32768,0,0,0,0,0,619,'manual'
32768,0,0,0,0,0,620,'manual'
32768,0,0,0,0,0,621,'manual'
32768,0,0,0,0,0,622,'manual'
32768,0,0,0,0,0,623,'manual'
32768,0,0,0,0,0,624,'manual'
32768,0,0,0,0,0,625,'manual'
32768,0,0,0,0,0,626,'manual'
32768,0,0,0,0,0,627,'manual'
32768,0,0,0,0,0,628,'manual'
32768,0,0,0,0,0,629,'manual'
32768,0,0,0,0,0,630,'manual'
32768,0,0,0,0,0,631,'manual'
32768,0,0,0,0,0,632,'manual'
32768,0,0,0,0,0,633,'manual'
32768,0,0,0,0,0,634,'manual'
32768,0,0,0,0,0,635,'manual'
32768,0,0,0,0,0,636,'manual'
32768,0,0,0,0,0,637,'manual'
32768,0,0,0,0,0,638,'manual'
32768,0,0,0,0,0,639,'manual'
32768,0,0,0,0,0,640,'manual'
32768,0,0,0,0,0,641,'manual'
32768,0,0,0,0,0,642,'manual'
32768,0,0,0,0,0,643,'manual'
32768,0,0,0,0,0,644,'manual'
32768,0,0,0,0,0,645,'manual'
32768,0,0,0,0,0,646,'manual'
32768,0,0,0,0,0,647,'manual'
32768,0,0,0,0,0,648,'manual'
32768,0,0,0,0,0,649,'manual'
32768,0,0,0,0,0,650,'manual'
32768,0,0,0,0,0,651,'manual'
32768,0,0,0,0,0,652,'manual'
32768,0,0,0,0,0,653,'manual'
32768,0,0,0,0,0,654,'manual'
32768,0,0,0,0,0,655,'manual'
32768,0,0,0,0,0,656,'manual'
32768,0,0,0,0,0,657,'manual'
32768,0,0,0,0,0,658,'manual'
32768,0,0,0,0,0,659,'manual'
32768,0,0,0,0,0,660,'manual'
32768,0,0,0,0,0,661,'manual'
32768,0,0,0,0,0,662,'manual'
32768,0,0,0,0,0,568,'manual'
32768,0,0,45,32767,45,32769,'manual'
0,0,22,1,32767,1,363,'auto'
32768,0,0,20,32767,20,32769,'manual'
0,40,0,5,10,5,665,'auto'
32768,0,0,20,32767,20,32769,'manual'
0,0,1488,1,1,1,2135,'auto'
32768,0,0,0,0,0,2135,'manual'
0,22,1490,1,32767,1,32769,'auto'
32768,0,0,210,32767,210,32769,'manual'
32768,0,0,0,0,0,668,'manual'
32768,0,0,0,0,0,669,'manual'
32768,0,0,0,0,0,670,'manual'
32768,0,0,0,0,0,671,'manual'
0,22,1493,51,51,51,32769,'auto'
0,22,1497,51,51,51,32769,'auto'
0,22,1501,51,51,51,32769,'auto'
32768,0,0,100,32767,100,32769,'manual'
0,22,1503,1,32767,1,32769,'auto'
0,22,1485,1,32767,1,32769,'auto'
0,22,1507,1,32767,1,32769,'auto'
32768,0,0,121,32767,121,32769,'manual'
0,22,1512,1,32767,1,32769,'auto'
32768,0,0,150,32767,150,32769,'manual'
0,22,1512,1,32767,1,32769,'auto'
32768,0,0,150,32767,150,32769,'manual'
32768,0,0,150,32767,150,32769,'manual'
32768,0,0,150,32767,150,32769,'manual'
32768,0,0,150,32767,150,32769,'manual'
32768,0,0,150,32767,150,32769,'manual'
32768,0,0,130,32767,130,32769,'manual'
0,22,1517,1,32767,1,32769,'auto'
32768,0,0,130,32767,130,32769,'manual'
0,22,1520,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,164,32767,164,32769,'manual'
0,22,1529,1,32767,1,32769,'auto'
32768,0,0,115,32767,115,32769,'manual'
0,22,1533,1,32767,1,32769,'auto'
32768,0,0,115,32767,115,32769,'manual'
0,22,1537,1,32767,1,32769,'auto'
0,22,1541,1,32767,1,32769,'auto'
32768,0,0,90,32767,90,32769,'manual'
0,22,1544,1,32767,1,32769,'auto'
0,22,1541,1,32767,1,32769,'auto'
32768,0,0,90,32767,90,32769,'manual'
0,22,1548,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,164,32767,164,32769,'manual'
0,22,1552,1,32767,1,32769,'auto'
0,22,1556,1,32767,1,32769,'auto'
32768,0,0,160,32767,160,32769,'manual'
0,10,1560,61,61,61,690,'auto'
0,22,1562,1,32767,1,32769,'auto'
32768,0,0,260,32767,260,32769,'manual'
0,10,1560,70,70,70,691,'auto'
0,22,1562,1,32767,1,32769,'auto'
32768,0,0,260,32767,260,32769,'manual'
0,10,1560,95,95,95,692,'auto'
0,22,1562,1,32767,1,32769,'auto'
32768,0,0,260,32767,260,32769,'manual'
0,10,1560,118,118,118,693,'auto'
0,22,1562,1,32767,1,32769,'auto'
32768,0,0,260,32767,260,32769,'manual'
0,10,1560,158,158,158,694,'auto'
0,22,1562,1,32767,1,32769,'auto'
32768,0,0,260,32767,260,32769,'manual'
0,10,1560,176,176,176,695,'auto'
0,22,1562,1,32767,1,32769,'auto'
32768,0,0,260,32767,260,32769,'manual'
0,22,1562,1,32767,1,32769,'auto'
32768,0,0,260,32767,260,32769,'manual'
32768,0,0,0,0,0,697,'manual'
4611686057082093568,15,1560,1,32767,20,698,'manual'
32768,0,0,0,0,0,702,'manual'
4611686057082093568,15,1560,1,32767,20,699,'manual'
32768,0,0,0,0,0,702,'manual'
4611686057082093568,15,1560,1,32767,20,700,'manual'
32768,0,0,0,0,0,702,'manual'
4611686057082093568,15,1560,1,32767,20,701,'manual'
32768,0,0,0,0,0,702,'manual'
32768,0,0,0,0,0,702,'manual'
32768,0,0,52,32767,52,32769,'manual'
32768,0,0,0,0,0,704,'manual'
0,22,1566,1,32767,1,32769,'auto'
0,22,1569,1,32767,1,32769,'auto'
0,22,1572,1,32767,1,32769,'auto'
0,22,1575,1,32767,1,32769,'auto'
0,22,1578,1,32767,1,32769,'auto'
0,22,1581,1,32767,1,32769,'auto'
4611686057082093568,15,1560,1,32767,20,705,'manual'
32768,0,0,0,0,0,709,'manual'
0,22,1566,1,32767,1,32769,'auto'
0,22,1569,1,32767,1,32769,'auto'
0,22,1572,1,32767,1,32769,'auto'
0,22,1575,1,32767,1,32769,'auto'
0,22,1578,1,32767,1,32769,'auto'
0,22,1581,1,32767,1,32769,'auto'
4611686057082093568,15,1560,1,32767,20,706,'manual'
32768,0,0,0,0,0,709,'manual'
0,22,1566,1,32767,1,32769,'auto'
0,22,1569,1,32767,1,32769,'auto'
0,22,1572,1,32767,1,32769,'auto'
0,22,1575,1,32767,1,32769,'auto'
0,22,1578,1,32767,1,32769,'auto'
0,22,1581,1,32767,1,32769,'auto'
4611686057082093568,15,1560,1,32767,20,707,'manual'
32768,0,0,0,0,0,709,'manual'
0,22,1566,1,32767,1,32769,'auto'
0,22,1569,1,32767,1,32769,'auto'
0,22,1572,1,32767,1,32769,'auto'
0,22,1575,1,32767,1,32769,'auto'
0,22,1578,1,32767,1,32769,'auto'
0,22,1581,1,32767,1,32769,'auto'
4611686057082093568,15,1560,1,32767,20,708,'manual'
32768,0,0,0,0,0,709,'manual'
0,22,1566,1,32767,1,32769,'auto'
0,22,1569,1,32767,1,32769,'auto'
0,22,1572,1,32767,1,32769,'auto'
0,22,1575,1,32767,1,32769,'auto'
0,22,1578,1,32767,1,32769,'auto'
0,22,1581,1,32767,1,32769,'auto'
32768,0,0,0,0,0,709,'manual'
32768,0,0,52,32767,52,32769,'manual'
32768,0,0,190,32767,190,32769,'manual'
0,22,1584,1,32767,1,32769,'auto'
32768,0,0,130,32767,130,32769,'manual'
0,22,1566,1,32767,1,32769,'auto'
0,22,1569,1,32767,1,32769,'auto'
0,22,1572,1,32767,1,32769,'auto'
0,22,1575,1,32767,1,32769,'auto'
0,22,1578,1,32767,1,32769,'auto'
0,22,1581,1,32767,1,32769,'auto'
32768,0,0,130,32767,130,32769,'manual'
32768,0,0,130,32767,130,32769,'manual'
32768,0,0,1,32767,1,0,'manual'
32768,0,0,107,32767,107,32769,'manual'
32768,0,0,1,32767,1,0,'manual'
32768,0,0,107,32767,107,32769,'manual'
32768,0,0,1,32767,1,0,'manual'
0,0,1587,108,200,135,718,'auto'
0,22,1592,201,255,201,32769,'auto'
32768,0,0,265,32767,265,32769,'manual'
32768,0,0,19,32767,19,32769,'manual'
32768,0,0,65,32767,65,32769,'manual'
0,0,1595,109,200,135,720,'auto'
32768,0,0,265,32767,265,32769,'manual'
32768,0,0,65,32767,65,32769,'manual'
32768,0,0,60,32767,60,32769,'manual'
256,15,0,35,35,35,723,'manual'
0,22,1598,1,32767,1,32769,'auto'
32768,0,0,115,32767,115,32769,'manual'
0,0,1602,36,38,38,724,'auto'
0,22,1598,1,32767,1,32769,'auto'
32768,0,0,180,32767,180,32769,'manual'
32768,0,0,80,32767,80,32769,'manual'
0,22,1604,1,32767,1,32769,'auto'
32768,0,0,132,32767,132,32769,'manual'
0,22,1604,1,32767,1,32769,'auto'
32768,0,0,132,32767,132,32769,'manual'
32768,0,0,132,32767,132,32769,'manual'
0,22,1604,1,32767,1,32769,'auto'
32768,0,0,132,32767,132,32769,'manual'
32768,0,0,132,32767,132,32769,'manual'
0,22,1598,1,32767,1,32769,'auto'
32768,0,0,135,32767,135,32769,'manual'
0,22,1609,1,32767,1,32769,'auto'
32768,0,0,125,32767,125,32769,'manual'
0,22,1613,1,32767,1,32769,'auto'
32768,0,0,120,32767,120,32769,'manual'
0,22,1617,1,1,1,32769,'auto'
0,22,1620,1,1,1,32769,'auto'
0,22,1623,57,58,57,32769,'auto'
32768,0,0,120,32767,120,32769,'manual'
0,22,1626,1,1,1,32769,'auto'
0,22,1629,1,1,1,32769,'auto'
0,22,1632,1,1,1,32769,'auto'
0,22,1623,57,58,57,32769,'auto'
32768,0,0,120,32767,120,32769,'manual'
0,10,1560,68,68,68,736,'auto'
0,22,1604,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,132,32767,132,32769,'manual'
0,10,1560,75,75,75,737,'auto'
0,22,1604,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,132,32767,132,32769,'manual'
0,10,1560,90,90,90,738,'auto'
0,22,1604,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,132,32767,132,32769,'manual'
0,10,1560,99,99,99,739,'auto'
32768,0,0,132,32767,132,32769,'manual'
0,10,1560,106,106,106,740,'auto'
32768,0,0,132,32767,132,32769,'manual'
32768,0,0,132,32767,132,32769,'manual'
32768,0,0,150,32767,150,32769,'manual'
32768,0,0,156,32767,156,32769,'manual'
32768,0,0,156,32767,156,32769,'manual'
32768,0,0,175,32767,175,32769,'manual'
0,22,1566,1,32767,1,32769,'auto'
0,22,1569,1,32767,1,32769,'auto'
0,22,1572,1,32767,1,32769,'auto'
0,22,1575,1,32767,1,32769,'auto'
0,22,1578,1,32767,1,32769,'auto'
0,22,1581,1,32767,1,32769,'auto'
32768,0,0,180,32767,180,32769,'manual'
32768,0,0,1,32767,1,0,'manual'
0,22,1635,1,32767,1,32769,'auto'
32768,0,0,122,32767,122,32769,'manual'
32768,0,0,1,32767,1,0,'manual'
0,22,1640,1,32767,1,32769,'auto'
32768,0,0,128,32767,128,32769,'manual'
0,22,1644,1,32767,1,32769,'auto'
32768,0,0,104,32767,104,32769,'manual'
14,10,0,90,90,90,750,'manual'
32768,0,0,105,32767,105,32769,'manual'
32768,0,0,105,32767,105,32770,'manual'
896,10,1560,10,50,20,752,'manual'
112,10,1560,51,51,51,752,'manual'
32768,0,0,150,32767,150,32769,'manual'
0,22,1647,1,32767,1,32769,'auto'
0,22,1651,1,32767,1,32769,'auto'
0,22,1654,1,32767,1,32769,'auto'
0,22,1657,1,32767,1,32769,'auto'
0,22,1660,1,32767,1,32769,'auto'
0,22,1663,1,32767,1,32769,'auto'
0,22,1666,1,32767,1,32769,'auto'
0,22,1669,1,32767,1,32769,'auto'
0,22,1672,1,32767,1,32769,'auto'
0,22,1675,1,32767,1,32769,'auto'
0,22,1678,1,32767,1,32769,'auto'
32768,0,0,130,32767,130,32769,'manual'
0,22,1647,1,32767,1,32769,'auto'
0,22,1651,1,32767,1,32769,'auto'
0,22,1654,1,32767,1,32769,'auto'
0,22,1657,1,32767,1,32769,'auto'
0,22,1660,1,32767,1,32769,'auto'
0,22,1663,1,32767,1,32769,'auto'
0,22,1666,1,32767,1,32769,'auto'
0,22,1669,1,32767,1,32769,'auto'
0,22,1672,1,32767,1,32769,'auto'
0,22,1675,1,32767,1,32769,'auto'
0,22,1678,1,32767,1,32769,'auto'
32768,0,0,130,32767,130,32769,'manual'
94,0,1560,1,17,17,755,'manual'
0,22,1682,1,32767,1,32769,'auto'
0,22,1685,1,32767,1,32769,'auto'
32768,0,0,160,32767,160,32769,'manual'
32768,0,0,130,32767,130,32769,'manual'
32768,0,0,0,0,0,32774,'manual'
32768,0,0,0,0,0,32780,'manual'
32768,0,0,0,0,0,32769,'manual'
32768,0,0,0,0,0,759,'manual'
32768,0,0,0,0,0,32769,'manual'
32768,0,0,1,32767,1,0,'manual'
0,22,1584,1,32767,1,32769,'auto'
32768,0,0,130,32767,130,32769,'manual'
0,23,1688,12,14,12,1997,'auto'
0,23,1690,12,14,12,1999,'auto'
0,23,1692,12,14,12,2001,'auto'
0,23,1694,12,14,12,766,'auto'
0,23,1698,12,14,12,768,'auto'
0,23,1702,12,14,12,766,'auto'
0,23,1706,12,14,12,766,'auto'
0,23,1710,12,14,12,768,'auto'
0,23,1714,12,14,12,766,'auto'
0,23,1718,12,14,12,766,'auto'
0,23,1722,12,14,12,768,'auto'
0,23,1726,12,14,12,766,'auto'
0,23,1730,12,14,12,766,'auto'
0,23,1734,12,14,12,766,'auto'
0,23,1738,12,14,12,767,'auto'
0,23,1742,12,14,12,767,'auto'
0,23,1746,12,14,12,765,'auto'
0,23,1750,12,14,12,767,'auto'
0,23,1754,12,14,12,767,'auto'
0,23,1758,12,14,12,767,'auto'
0,23,1762,12,14,12,767,'auto'
0,23,1766,12,14,12,767,'auto'
0,23,1770,12,14,12,767,'auto'
0,23,1774,12,14,12,767,'auto'
0,23,1778,12,14,12,767,'auto'
0,23,1782,12,14,12,767,'auto'
0,23,1786,12,14,12,767,'auto'
0,23,1790,12,14,12,767,'auto'
0,23,1794,12,14,12,767,'auto'
0,23,1798,12,14,12,767,'auto'
0,23,1802,12,14,12,765,'auto'
0,23,1806,12,14,12,765,'auto'
0,23,1810,12,14,12,765,'auto'
0,23,1813,12,14,12,775,'auto'
0,23,1817,12,14,12,777,'auto'
0,23,1821,12,14,12,775,'auto'
0,23,1825,12,14,12,775,'auto'
0,23,1829,12,14,12,777,'auto'
0,23,1833,12,14,12,775,'auto'
0,23,1837,12,14,12,775,'auto'
0,23,1841,12,14,12,777,'auto'
0,23,1845,12,14,12,775,'auto'
0,23,1849,12,14,12,775,'auto'
0,23,1853,12,14,12,775,'auto'
0,23,1857,12,14,12,776,'auto'
0,23,1861,12,14,12,776,'auto'
0,23,1865,12,14,12,774,'auto'
0,23,1869,12,14,12,776,'auto'
0,23,1873,12,14,12,776,'auto'
0,23,1877,12,14,12,776,'auto'
0,23,1881,12,14,12,776,'auto'
0,23,1885,12,14,12,776,'auto'
0,23,1889,12,14,12,776,'auto'
0,23,1893,12,14,12,776,'auto'
0,23,1897,12,14,12,776,'auto'
0,23,1901,12,14,12,776,'auto'
0,23,1905,12,14,12,776,'auto'
0,23,1909,12,14,12,776,'auto'
0,23,1913,12,14,12,776,'auto'
0,23,1917,12,14,12,776,'auto'
0,23,1921,12,14,12,774,'auto'
0,23,1925,12,14,12,774,'auto'
0,23,1929,12,14,12,774,'auto'
32768,0,0,39,32767,39,32769,'manual'
0,23,1688,15,17,15,1997,'auto'
0,23,1690,15,17,15,1999,'auto'
0,23,1692,15,17,15,2001,'auto'
0,23,1694,15,17,15,766,'auto'
0,23,1698,15,17,15,768,'auto'
0,23,1702,15,17,15,766,'auto'
0,23,1706,15,17,15,766,'auto'
0,23,1710,15,17,15,768,'auto'
0,23,1714,15,17,15,766,'auto'
0,23,1718,15,17,15,766,'auto'
0,23,1722,15,17,15,768,'auto'
0,23,1726,15,17,15,766,'auto'
0,23,1730,15,17,15,766,'auto'
0,23,1734,15,17,15,766,'auto'
0,23,1738,15,17,15,767,'auto'
0,23,1742,15,17,15,767,'auto'
0,23,1746,15,17,15,765,'auto'
0,23,1750,15,17,15,767,'auto'
0,23,1754,15,17,15,767,'auto'
0,23,1758,15,17,15,767,'auto'
0,23,1762,15,17,15,767,'auto'
0,23,1766,15,17,15,767,'auto'
0,23,1770,15,17,15,767,'auto'
0,23,1774,15,17,15,767,'auto'
0,23,1778,15,17,15,767,'auto'
0,23,1782,15,17,15,767,'auto'
0,23,1786,15,17,15,767,'auto'
0,23,1790,15,17,15,767,'auto'
0,23,1794,15,17,15,767,'auto'
0,23,1798,15,17,15,767,'auto'
0,23,1802,15,17,15,765,'auto'
0,23,1806,15,17,15,765,'auto'
0,23,1810,15,17,15,765,'auto'
0,23,1813,15,17,15,775,'auto'
0,23,1817,15,17,15,777,'auto'
0,23,1821,15,17,15,775,'auto'
0,23,1825,15,17,15,775,'auto'
0,23,1829,15,17,15,777,'auto'
0,23,1833,15,17,15,775,'auto'
0,23,1837,15,17,15,775,'auto'
0,23,1841,15,17,15,777,'auto'
0,23,1845,15,17,15,775,'auto'
0,23,1849,15,17,15,775,'auto'
0,23,1853,15,17,15,775,'auto'
0,23,1857,15,17,15,776,'auto'
0,23,1861,15,17,15,776,'auto'
0,23,1865,15,17,15,774,'auto'
0,23,1869,15,17,15,776,'auto'
0,23,1873,15,17,15,776,'auto'
0,23,1877,15,17,15,776,'auto'
0,23,1881,15,17,15,776,'auto'
0,23,1885,15,17,15,776,'auto'
0,23,1889,15,17,15,776,'auto'
0,23,1893,15,17,15,776,'auto'
0,23,1897,15,17,15,776,'auto'
0,23,1901,15,17,15,776,'auto'
0,23,1905,15,17,15,776,'auto'
0,23,1909,15,17,15,776,'auto'
0,23,1913,15,17,15,776,'auto'
0,23,1917,15,17,15,776,'auto'
0,23,1921,15,17,15,774,'auto'
0,23,1925,15,17,15,774,'auto'
0,23,1929,15,17,15,774,'auto'
32768,0,0,50,32767,50,32769,'manual'
0,23,1688,12,14,12,1997,'auto'
0,23,1690,12,14,12,1999,'auto'
0,23,1692,12,14,12,2001,'auto'
0,23,1694,12,14,12,766,'auto'
0,23,1698,12,14,12,768,'auto'
0,23,1702,12,14,12,766,'auto'
0,23,1706,12,14,12,766,'auto'
0,23,1710,12,14,12,768,'auto'
0,23,1714,12,14,12,766,'auto'
0,23,1718,12,14,12,766,'auto'
0,23,1722,12,14,12,768,'auto'
0,23,1726,12,14,12,766,'auto'
0,23,1730,12,14,12,766,'auto'
0,23,1734,12,14,12,766,'auto'
0,23,1738,12,14,12,767,'auto'
0,23,1742,12,14,12,767,'auto'
0,23,1746,12,14,12,765,'auto'
0,23,1750,12,14,12,767,'auto'
0,23,1754,12,14,12,767,'auto'
0,23,1758,12,14,12,767,'auto'
0,23,1762,12,14,12,767,'auto'
0,23,1766,12,14,12,767,'auto'
0,23,1770,12,14,12,767,'auto'
0,23,1774,12,14,12,767,'auto'
0,23,1778,12,14,12,767,'auto'
0,23,1782,12,14,12,767,'auto'
0,23,1786,12,14,12,767,'auto'
0,23,1790,12,14,12,767,'auto'
0,23,1794,12,14,12,767,'auto'
0,23,1798,12,14,12,767,'auto'
0,23,1802,12,14,12,765,'auto'
0,23,1806,12,14,12,765,'auto'
0,23,1810,12,14,12,765,'auto'
0,23,1813,12,14,12,775,'auto'
0,23,1817,12,14,12,777,'auto'
0,23,1821,12,14,12,775,'auto'
0,23,1825,12,14,12,775,'auto'
0,23,1829,12,14,12,777,'auto'
0,23,1833,12,14,12,775,'auto'
0,23,1837,12,14,12,775,'auto'
0,23,1841,12,14,12,777,'auto'
0,23,1845,12,14,12,775,'auto'
0,23,1849,12,14,12,775,'auto'
0,23,1853,12,14,12,775,'auto'
0,23,1857,12,14,12,776,'auto'
0,23,1861,12,14,12,776,'auto'
0,23,1865,12,14,12,774,'auto'
0,23,1869,12,14,12,776,'auto'
0,23,1873,12,14,12,776,'auto'
0,23,1877,12,14,12,776,'auto'
0,23,1881,12,14,12,776,'auto'
0,23,1885,12,14,12,776,'auto'
0,23,1889,12,14,12,776,'auto'
0,23,1893,12,14,12,776,'auto'
0,23,1897,12,14,12,776,'auto'
0,23,1901,12,14,12,776,'auto'
0,23,1905,12,14,12,776,'auto'
0,23,1909,12,14,12,776,'auto'
0,23,1913,12,14,12,776,'auto'
0,23,1917,12,14,12,776,'auto'
0,23,1921,12,14,12,774,'auto'
0,23,1925,12,14,12,774,'auto'
0,23,1929,12,14,12,774,'auto'
32768,0,0,45,32767,45,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
0,23,1940,1,15,15,772,'auto'
32768,0,0,248,32767,248,32769,'manual'
0,23,1940,1,15,15,772,'auto'
32768,0,0,248,32767,248,32769,'manual'
0,23,1940,1,15,15,772,'auto'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,88,32767,88,32769,'manual'
32768,0,0,92,32767,92,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,248,32767,248,32769,'manual'
0,23,1940,1,15,15,781,'auto'
32768,0,0,248,32767,248,32769,'manual'
0,23,1940,1,15,15,781,'auto'
32768,0,0,248,32767,248,32769,'manual'
0,23,1940,1,15,15,781,'auto'
32768,0,0,248,32767,248,32769,'manual'
32768,0,0,88,32767,88,32769,'manual'
32768,0,0,92,32767,92,32769,'manual'
32768,0,0,66,32767,66,32769,'manual'
32768,0,0,40,32767,40,32769,'manual'
32768,0,0,40,32767,40,32769,'manual'
32768,0,0,40,32767,40,32769,'manual'
32768,0,0,40,32767,40,32769,'manual'
32768,0,0,80,32767,80,32778,'manual'
32768,0,0,80,32767,80,32778,'manual'
32768,0,0,80,32767,80,32778,'manual'
32768,0,0,80,32767,80,32778,'manual'
0,10,0,25,25,25,793,'auto'
32768,5,0,0,0,0,32777,'manual'
0,10,0,24,24,24,793,'auto'
32768,5,0,0,0,0,32777,'manual'
0,10,0,25,25,25,795,'auto'
32768,5,0,0,0,0,32777,'manual'
32768,5,0,0,0,0,32777,'manual'
32768,0,0,37,32767,37,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
0,10,1365,1,1,1,2208,'auto'
0,0,1365,1,5,1,2208,'auto'
12,0,0,1,20,20,1962,'manual'
